company_name,jd,job_tag,job_title,salary,skill_cata_tag,url
愛卡拉 iKala,【工作內容】　|||1. 熟悉公司產品 / 服務，並能洞察市場趨勢，發想應用情境。|||2. 企劃與撰寫官網內容，傳遞產品 / 服務價值，吸引客戶主動聯繫。|||3. 製作產品 / 服務簡報 ( sales kit ) 提供給業務單位，促成客戶認同與採用。|||4. 擬定產品 / 服務推廣策略，並透過各種渠道對外曝光。|||5. 生態圈夥伴活動規劃、進度追蹤。|||6. 跨部門溝通，掌握包裝產品功能與進度。|||7. 完成主管其他交辦事項。|||【職務需求】|||1. 對於以下任何一項熟悉者尤佳。|||(1) CRM / CDP。|||(2) Marketing Automation ( MA )。|||(3) Business Intelligence ( BI )。|||(4) OMO / O2O。|||2. 英語能力強者尤佳。|||3. 具備美編能力者尤佳 ( PhotoShop、Illustrator )。|||更多資訊>>>https://ikala.tv/zh-tw/,產品 / 專案管理,【CDP Team】業務企劃專員 Planner,40k+ TWD Monthly,english|||Business Intelligence|||Marketing Automation|||PhotoShop,https://meet.jobs/zh-TW/jobs/39300-cdp-team%E6%A5%AD%E5%8B%99%E4%BC%81%E5%8A%83%E5%B0%88%E5%93%A1-planner
SWAG,,產品 / 專案管理,UX Designer,800k - 1.12m TWD Annually,figma|||UI/UX|||UX Design|||User Experience (UX),https://meet.jobs/zh-TW/jobs/39057-ux-designer
博晶醫電股份有限公司,"工作內容:|||1. 根據穿戴裝置市場訊息，與IC設計策略夥伴擬定商務策略，並與商務同事共同產生營收預期規劃|||2. 建立與IC設計合作夥伴的長期合作模式，及時反應回饋市場最新信息，合作定義產品合作策略與產品藍圖|||3. 收集穿戴裝置市場（客戶、競爭對手、夥伴與供應鏈）最新訊息，並依據訊息定期更新產品藍圖，並掌握內部開發進度|||4. 與商務銷售同事合作產品行銷與市場推廣的專業（各項展會，發表會，以及行業重要會議），針對客戶做產品介紹|||5. 協同銷售BD團隊共同將銷售目標落地，增強客戶對公司的認同及產品黏著度|||6. 及時處理客戶需求，協調內部資源提供解決或改善方案，並預防衍生額外的問題|||需求條件:|||1. 具備5年以上Product Marketing/Business Development主管經驗|||2 具備IC設計行業10年以上經驗（含跨領域FAE/產品行銷/業務）瞭解IC設計及ODM供應鏈模式，掌握IC硬體設計產品所需要的專業知識|||3. 具備5年以上嵌入式系統導入相關經驗，熟悉穿戴裝置或嵌入式系統的MCU, Sensor與軟體技術整合流程與規格|||4. 具備流暢的英文口語溝通及撰寫能力",產品 / 專案管理,產品整合處長,40k+ TWD Monthly,專案管理,https://meet.jobs/zh-TW/jobs/39380-%E7%94%A2%E5%93%81%E6%95%B4%E5%90%88%E8%99%95%E9%95%B7
JKOPAY 街口電子支付股份有限公司,街口支付已在金融圈建立良好基礎與獨有領先優勢，近期積極擴展區塊鏈核心業務，致力於打造風格題材多面向的虛擬世界，需要經驗豐富的概念設計師協助規劃設計多樣的場景與角色，加深用戶於虛擬世界互動的體驗。|||1.依據不同遊戲內容制定系統功能規劃|||2.設計系統規則、呈現資訊、操作流程與遊戲循環|||3.追蹤開發進度並協調程式與美術研發人員共同完成系統實作|||4.反覆測試並完善遊戲系統的呈現|||5.遊戲資料的編輯與更新維護|||6.使用團隊提供的編輯工具進行實作|||1.擁有遊戲系統規劃相關經驗|||2.至少完整參與2款專案，包含從前期框架規劃到正式上市維護完整經歷|||3.表達能力佳，能有效率的藉由口語和文件資料說明設計內容和原因|||4.擁有基本UI觀念，注重使用者體驗|||5.熟悉多種不同平台遊戲類型，並理解玩點與消費內容差異|||6.EQ高，具備跨工種溝通時所需的高度耐心|||1.善於分析目標用戶遊玩狀況，能從調研數據中找出可改善處，持續優化設計方案|||2.熱愛接觸新遊戲，熟悉遊戲圈各項新議題|||3.瞭解Unity基本操作知識|||4.具備元宇宙/區塊鏈/NFT相關基礎知識,產品 / 專案管理,遊戲系統企畫,700k+ TWD Annually,UI|||Unity3D,https://meet.jobs/zh-TW/jobs/39377-%E9%81%8A%E6%88%B2%E7%B3%BB%E7%B5%B1%E4%BC%81%E7%95%AB
以恩資訊,"1. 3年以上專案導入經驗|||2. 擔任PreSelling及產品導入工作|||3. 需與客戶、內部技研發單位溝通, 確保專案順利完成。|||4. 對客戶進行顧問式介紹產品, 協助客戶完善產品應用情境。|||5. 具備製造業生產管理、ERP、MES等相關軟體應用經驗",產品 / 專案管理,Project Manager (Smart Manufacturing product) | 智慧製造產品專案經理,120k+ TWD Monthly,專案管理|||產品介紹及解說銷售|||溝通能力|||企業資源規劃管理(ERP)|||MES|||Project Management,https://meet.jobs/zh-TW/jobs/36934-project-manager-smart-manufacturing-product-%E6%99%BA%E6%85%A7%E8%A3%BD%E9%80%A0%E7%94%A2%E5%93%81%E5%B0%88%E6%A1%88%E7%B6%93%E7%90%86
MAYO Human Capital,,產品 / 專案管理,產品經理,650k - 1.3m TWD Annually,專案管理|||產品設計,https://meet.jobs/zh-TW/jobs/29270-%E7%94%A2%E5%93%81%E7%B6%93%E7%90%86
TITANSOFT 新加坡商鈦坦科技股份有限公司,"工作內容|||1. Conduct data analysis to support Product Owner and Business Leaders in business decisions and requirements|||2. Develop and automate reports for analytical purposes|||3. Collaborate with other Product Development teams to understand their business needs, formulate and complete end-to-end analysis that includes data gathering, analysis, ongoing scaled deliverables and presentations|||4. Support key decision makers to improve products and services|||Qualification|||1. BA/BS in Mathematics, Statistics, Finance, Computer Science, Information Technology or other equivalent qualifications|||Experience|||1. Experience in measuring cost and production|||2. Experience working with statistical software (e.g. R, Python, Excel, etc.)|||3. Experience in measuring cost and production|||Personality Traits / Characteristics|||1. Experience in scripting with SQL|||2. Experience in tracking with GTM or GA|||3. Data visualization (such as Qlikview, Metabase, Tableau, Excel, etc)|||4. Emphasis on outcomes and improvements in product performance|||5. Ability to translate analysis results into business recommendations and insights|||6. Ability to present the insights clearly to technical and non-technical audiences|||7. Strong written, verbal communication and presentations skills",產品 / 專案管理,【採線上面談】Business Analyst 商業分析師 (台中市政府旁),45k - 65k TWD Monthly,A/B and Multivariate testing management,https://meet.jobs/zh-TW/jobs/39243-%E6%8E%A1%E7%B7%9A%E4%B8%8A%E9%9D%A2%E8%AB%87business-analyst-%E5%95%86%E6%A5%AD%E5%88%86%E6%9E%90%E5%B8%AB-%E5%8F%B0%E4%B8%AD%E5%B8%82%E6%94%BF%E5%BA%9C%E6%97%81
英屬維京群島商幫你優(股)公司台灣分公司,PaGamO-產品介紹|||我們是台灣流量最大的教育遊戲平台 PaGamO，DAU 約 4 萬人，秉持著「一起學、更願意學、學得更好」的理念，我們向出版社購買合法授權題庫（小三到高中），讓全台灣的學生都可以免費使用，在 PaGamO 遊戲中獲得學習樂趣。看到玩家們因為遊戲引發學習動機，而開始主動願意學習，是我們最大的成就感來源之一。|||PaGamO網站連結： https://www.pagamo.org|||目前 PaGamO 除了免費題庫內容外，因應未來孩子需要的多元能力，我們推出了一系列的 PaGamO 素養內容產品，首創遊戲 + 素養內容的結合，透過 SaaS 訂閱制的形式販售，不間斷地協助孩子提升素養能力。|||PaGamO 素養產品是透過家長買單，學生使用，這種 buyer 與 user 分開的訂閱制商業模式，如何讓家長感受到產品價值，讓學生體驗到能力的進步，對於產品經理來說，每天都有許許多多有趣與挑戰的地方，非常適合想逃離工作型態一成不變的你！|||我們也持續關心偏鄉或弱勢學生，提出 ONE for ONE 計畫，消費者每訂閱一份商品我們就捐贈一份，讓弱勢學生也能獲得同樣優質的學習資源。截至目前為止，我們已經攜手 126 所偏遠學校與60個社福團體，幫助全台灣各地 5145 位弱勢孩童，期待你的加入，一起讓 PaGamO 可以影響到更多人。|||PaGamO素養品學堂 ONE for ONE 資訊：https://www.parents.pagamo.org/oneforone|||職務說明：|||PaGamO 的使用者相當多元，大致有：國中小的免費玩家、素養產品的訂閱用戶、企業內訓用戶|||每種使用者的使用方式與情境也都不盡相同，於是組成了許多複雜的排列組合，這些使用者都在同一個產品內，隨著時間的演進，產品功能漸趨複雜，需要更多優秀的產品團隊伙伴，在產品不斷茁壯發展的過程中，能持續穩定易用。|||我們期待你擁有從混亂中尋找可能性的能力，透過訪談、研究、創意發想等途徑，與 Design 夥伴、RD 夥伴、Data Analysis 夥伴一同歸納、設計出解決使用者問題的最佳方案，每天都充滿不同的挑戰。|||工作內容：|||•與使用者訪談，深入研究與分析問題後，提出解決方案協助產品前進|||•根據公司商業目標、產品數據分析結果，規劃產品功能或優化項目|||•了解並分析各方需求後，與工程、運營、行銷團隊協作，幫助 PaGamO 持續進化|||我們期待你:|||•擔任網路軟體產品經理相關經驗 1 年以上|||•對於透過教育改變世界有強烈的興趣|||•良好的溝通與論述能力|||•了解 SaaS 的各項關鍵營運數據定義與應用|||•有接觸過數據追蹤分析工具，包含但不限於（GA、Amplitude、Metabase、Firebase等）|||加分項目：|||•有使用者研究、用戶訪談、易用性測試經驗|||•能綜合商業目標、團隊現況、環境限制條件，提出好問題並解決問題的能力|||•拜讀過 Marty Cagan 的大作「產品專案管理全書」，並期待擁有這樣的工作環境,產品 / 專案管理,(Sr.) Product Manager,800k - 1.2m TWD Annually,,https://meet.jobs/zh-TW/jobs/28530-sr-product-manager
TITANSOFT 新加坡商鈦坦科技股份有限公司,"We are looking for a product owner who is keen on deeply involving with the product process and requirements.|||【Job Responsabilities】|||1. Implement the competitive market survey, collect business requirements, discuss with stakeholders and develop product roadmap.|||2. Translate product roadmap into user stories for the development teams to implement.|||3. Develop, maintain and appropriate priority backlog for implementation.|||4. Work closely with UI&UX, and data analyst to ensure they understand the vision for the product and are designing great features for our business.|||5. Work closely with account manager, and marketing specialist to come up with product promotion plans and expand our business.|||6. Develop detailed specification (acceptance criteria) for product features that are clearly understood by the development teams.|||7. Inspire and motivate the development teams to deliver innovative and exciting solutions with an appropriate sense of urgency.|||8. Initiate product performance monitoring and analysis to discover new opportunity.|||・Experience in software development industry for at least 2 years.|||・Exposed to Agile software development for at least 1 year.|||・Worked with teams in developing products or projects at least for one full cycle.|||・TOEIC 850+",產品 / 專案管理,【採線上面談】Product Owner for business 產品負責人,40k - 80k TWD Monthly,專案溝通╱整合管理|||專案規劃執行╱範圍管理|||專案時間╱進度控管,https://meet.jobs/zh-TW/jobs/39239-%E6%8E%A1%E7%B7%9A%E4%B8%8A%E9%9D%A2%E8%AB%87product-owner-for-business-%E7%94%A2%E5%93%81%E8%B2%A0%E8%B2%AC%E4%BA%BA
TITANSOFT 新加坡商鈦坦科技股份有限公司,"工作內容|||1.Translate business requirements into user stories for the development teams to implement|||2.Develop, maintain and appropriately prioritise backlog of user stories for implementation|||3.Work with development teams to ensure they understand the vision for the product and are designing great features for our partners. Work closely with design, product analysts and engineering teammates to drive the product development process|||4.Develop appropriate detailed specification (acceptance criteria) for product features that are clearly understood by the development teams|||5.Inspire and motivate the development teams to deliver innovative and exciting solutions with an appropriate sense of urgency|||6.Work with key stakeholders across the company to ensure successful product release|||7.Act as an ambassador for the product internally and externally, and as the primary technical contact for queries related to product|||8.Initiate product performance monitoring and analysis to discover new opportunity|||其他條件|||1.Experience in software development industry for at least 2 years.|||2.Exposed to Agile software development for at least 1 year.|||3.Worked with teams in developing products or projects at least for one full cycle.",產品 / 專案管理,【採線上面談】Product Owner 產品負責人 (台中市政府旁),45k - 65k TWD Monthly,,https://meet.jobs/zh-TW/jobs/25330-%E6%8E%A1%E7%B7%9A%E4%B8%8A%E9%9D%A2%E8%AB%87product-owner-%E7%94%A2%E5%93%81%E8%B2%A0%E8%B2%AC%E4%BA%BA-%E5%8F%B0%E4%B8%AD%E5%B8%82%E6%94%BF%E5%BA%9C%E6%97%81
以恩資訊,"*工作地點可在台中、台北|||1. 5年以上專案導入經驗|||2. 擔任PreSelling及產品導入工作|||3. 需與客戶、內部技研發單位溝通, 確保專案順利完成。|||4. 對客戶進行顧問式介紹產品, 協助客戶完善產品應用情境。|||5. 具備資安軟體應用經驗",產品 / 專案管理,Project Manager(Information security product) | 資安產品專案經理,90k+ TWD Monthly,專案管理|||產品介紹及解說銷售|||溝通能力|||product management,https://meet.jobs/zh-TW/jobs/36933-project-managerinformation-security-product-%E8%B3%87%E5%AE%89%E7%94%A2%E5%93%81%E5%B0%88%E6%A1%88%E7%B6%93%E7%90%86
端傳媒 Initium Media,- 依據團隊的商業策略和項目目標，提供設計概念與流程規劃，並最佳化產品體驗|||- 疏理情境並向團隊成員以及 Stakeholders 說明設計概念|||- 設計出適當的 Prototype 以利溝通、測試與驗證|||- 能與其他設計師協調工作，互相提供設計建議，以利產出更好的設計品質|||- 挖掘用戶痛點及潛在設計需求，與團隊分享結果與洞見，並反映在產品|||- 掌握新的設計趨勢，結合品牌精神與視覺調性，提供合適的互動且美觀的視覺設計|||- 建立適當的 Design Guideline，並與其他設計師共同維護及協作|||- 3 年以上作為 Product Designer 的實務經驗|||- Web、iOS、Android 等元件化設計相關經驗|||- 熟悉 Figma、Sketch、Adobe Creative 等現代產品設計工具|||- 掌握各類產品設計的調研、評估方法|||- 良好的團隊溝通與協作能力，並能清楚闡述設計理念|||- 擁有數據思維和產品思維|||- 卓越的用戶、行業洞察能力，對世界和人類有好奇心，有專注的興趣愛好|||- 同理心強，細節控，能夠將優秀的美學經驗與用戶體驗完美結合|||- 對媒體行業及內容產業有熱情，有多語言設計經驗加分|||- 頭腦清晰，自驅力強，有專業的工作習慣，能夠完美handle遠端工作時的團隊溝通與項目推進,產品 / 專案管理,產品設計師 Product Designer,60k - 75k TWD Monthly,Sketch|||adobe|||Figma,https://meet.jobs/zh-TW/jobs/39193-%E7%94%A2%E5%93%81%E8%A8%AD%E8%A8%88%E5%B8%AB-product-designer
以恩資訊,"1. 5年以上企業軟體產品經理經驗|||2. 具備了解市場、相關產品、制定產品定位、功能規格能力|||3. 與客戶溝通，落實滿足客戶產品應用情境|||4. 與內部專案、技研發單位溝通, 確保產品如期如質產出|||5. 與外部夥伴合作，拓展產品市佔率|||6. 具備資安或智慧製造相關領域經驗",產品 / 專案管理,Product Manager | 產品經理,65k+ TWD Monthly,產品經理|||市場分析|||軟體開發規格文件|||溝通能力|||專案管理,https://meet.jobs/zh-TW/jobs/36935-product-manager-%E7%94%A2%E5%93%81%E7%B6%93%E7%90%86
英屬維京群島商幫你優(股)公司台灣分公司,"【關於我們】|||PaGamO 的使用者多元,有免費使用的玩家、素養產品的訂閱用戶、企業用戶及學校的老師與家長。每種使用者的使用方式與情境也都不盡相同,我們正在找尋優秀的產品經理,和我們一起挑戰教育科技的產品市場,在產品不斷茁壯發展的過程中,能持續穩定易用。|||作為 PaGamO 的產品經理, 不只能與頂尖的工程師、設計師、資料分析師一起工作, 透過質化洞察與量化數據的分析, 深入了解不同情境下的用戶脈絡。|||我們期待你擁有從混亂中尋找可能性的能力, 透過訪談研究、善用資料和回饋來建立假設,和夥伴們一同歸納、設計出解決使用者問題的最佳方案, 每天都充滿不同的挑戰。|||我們在持續的迭代中滿足用戶需求、達成商業成果, 並實現 PaGamO 的產品願景『一起學、願意學、學得更好』。|||【工作內容】|||• 探索學習者的需求,挖掘問題與痛點、找出可能的解決方案並能清楚說明目標價值|||• 依據產品目標、數據分析建立指標, 鎖定目標用戶，規劃產品功能或優化項目|||• 與工程師協作討論不同解決方案實作上的可行性及難易度|||• 撰寫清楚簡潔的產品開發規格 (如 Wireframe, userflow 及flowchart 等)，並能準確向開發|||團隊夥伴說明|||• 管理產品開發專案時程，並能快速打造輕量的產品原型|||【Requirements】|||Must have:|||•擔任網路軟體產品經理相關經驗 1 年以上|||•希望為教育帶來改變的熱忱|||•當責、積極，能快速地適應各種變動，並勇於面對各種未知的挑戰|||•良好的溝通與論述能力|||•能撰寫清楚簡潔的產品開發規格 (如 Wireframe, userflow 及flowchart 等)|||•熟悉敏捷式開發流程 & 資訊技術基本知識|||•對 SaaS 的各項關鍵數據定義與應用有基礎的認識|||Bonus:|||•拜讀過 Marty Cagan 的大作「產品專案管理全書」，並期待擁有這樣的工作環境|||•具有軟體或數據分析背景，或從工程、數據分析部門轉為產品經理|||•數據追蹤、統計分析經驗，包含但不限於（GA、Amplitude、Metabase、Firebase等）|||•優異的自學經歷/進修證明",產品 / 專案管理,Associate Product Manager,600k - 800k TWD Annually,,https://meet.jobs/zh-TW/jobs/29540-associate-product-manager
淡然有味,在這個團隊，你將會：|||作為 淡然有味 (DRYW) 的行銷重要角色，你將會負責建構並執行 DRYW 短、中、長期的行銷增長策略。|||：|||1. 具有一定美感並且了解人性|||2. 對時事有高度興趣，關注社群影片趨勢|||3. 善與⼈溝通、自我管理能力，且能與團隊有良好溝通|||4. 追蹤個性工作進度，並主動回報|||5. 熱衷學習新知識、擅長「找解答」|||- 曾有任職電商公司or 自媒體經營經驗|||- 曾擔任小編、對社群操作有經驗或有熱忱|||- 有新創公司相關的實習或工作經驗。|||- 對生活有熱情，有求知學習精神|||- 對茶葉產品＆電商行銷有熱情|||※操作過品牌行銷者優先錄取！若有作品歡迎一同附上！,產品 / 專案管理,數位行銷企劃,400k - 600k TWD Annually,Online Marketing|||digital marketing|||ecommerce,https://meet.jobs/zh-TW/jobs/38253-%E6%95%B8%E4%BD%8D%E8%A1%8C%E9%8A%B7%E4%BC%81%E5%8A%83
Digiappex,岗位职责：|||1、负责Web移动端，Web App的前端开发和维护。|||2、与设计师、后台开发人员协同实现产品界面，产品数据等功能。|||3、共用前端框架和组件库的开发、扩展和维护。|||4、解决项目中的各种界面问题、性能问题、兼容性问题等。|||5、前端新技术的探索和使用。|||高级H5前端开发工程师：|||1.H5前端开发工作经验三年及以上|||2.精通Vue（最佳）/ React Web渐进式开发框架，可熟练独立架构多语言的三端适配方案，并完成各功能模块开发。|||3.精通 Javascript / TypeScript 脚本语言。|||4.精通 HTML及CSS，熟悉在不同设配和浏览器中的兼容问题，可熟练完成美术UI设计和交互，|||能按设计需求适配 mobile，pad，pc三端不同样式，交互及动画效果。|||5.熟悉HTTP/Websocket协议，可熟练实现前后端分离的网络应用开发。|||6.熟练使用各第三方框架和UI库，了解WebRender绘图。|||7.有Web游戏开发经验优先。,產品 / 專案管理,高级H5前端开发工程师,120k - 200k TWD Monthly,Javascript,https://meet.jobs/zh-TW/jobs/36126-%E9%AB%98%E7%BA%A7h5%E5%89%8D%E7%AB%AF%E5%BC%80%E5%8F%91%E5%B7%A5%E7%A8%8B%E5%B8%88
生產管理儲備幹部,喬山健康科技是全球知名健身器材公司，以卓越技術與優質產品享譽國際。隨著事業版圖的擴大，已在全球五個不同國家建立生產基地。如果您對生產管理有興趣，熱愛學習及勇於挑戰，喜愛異國文化者，歡迎加入我們，在全球化運營的集團發揮所長，共創未來!|||【職務內容】|||一、生產線儲備幹部：|||1.負責製造生產之統籌。|||2.管控廠內生產排程、交期及產量目標達成。|||3.落實執行生產管理，問題解決及改善。|||二、資材儲備幹部：|||1.生產用料準備及庫存管理。|||2.倉儲作業SOP制定維護及更新。|||3.倉儲日常管理及盤點作業。|||4.用料成本管理。|||三、品保儲備幹部：|||1.落實工廠品保管理制度及標準作業。|||2.督導工廠各部門品保作業執行。|||3.客戶驗貨準備及陪同。|||4.分析品質數據及追蹤改善。|||四、ODM/OEM業務儲備幹部：|||1.國內外OEM/ODM客戶開發。|||2.客戶時程管控及跨部門溝通。|||3.協調客戶需求與內部資源安排。|||4.達成公司指派的業績目標。|||五、生管儲備幹部：|||1.負責生產製程管理與調度。|||2.產能及出貨管理。|||3.控管生產品質、成本及原料確認、跟催生產進度。|||4.分析生產需求，評估人力、原物料、設備產能。|||六、總經理室儲備幹部：|||1.協助高階主管執行短、中、長期經營策略規劃。|||2.具備專案管理能力，以確保效益落實。|||3.主動積極與各部門主管溝通協調。|||七、生技儲備幹部：|||1.負責生產技術及效率之提升與改善。|||2.管控生產異常處理與品質管理。|||3.負責新產品、新技術、新開發案的評估與導入。|||4.生產技術之改進方案規劃及推動。喬山健康科技是全球知名健身器材公司，以卓越技術與優質產品享譽國際。隨著事業版圖的擴大，已在全球五個不同國家建立生產基地。如果您對生產管理有興趣，熱愛學習及勇於挑戰，喜愛異國文化者，歡迎加入我們，在全球化運營的集團發揮所長，共創未來!|||【職務內容】|||一、生產線儲備幹部：|||1.負責製造生產之統籌。|||2.管控廠內生產排程、交期及產量目標達成。|||3.落實執行生產管理，問題解決及改善。|||二、資材儲備幹部：|||1.生產用料準備及庫存管理。|||2.倉儲作業SOP制定維護及更新。|||3.倉儲日常管理及盤點作業。|||4.用料成本管理。|||三、品保儲備幹部：|||1.落實工廠品保管理制度及標準作業。|||2.督導工廠各部門品保作業執行。|||3.客戶驗貨準備及陪同。|||4.分析品質數據及追蹤改善。|||四、ODM/OEM業務儲備幹部：|||1.國內外OEM/ODM客戶開發。|||2.客戶時程管控及跨部門溝通。|||3.協調客戶需求與內部資源安排。|||4.達成公司指派的業績目標。|||五、生管儲備幹部：|||1.負責生產製程管理與調度。|||2.產能及出貨管理。|||3.控管生產品質、成本及原料確認、跟催生產進度。|||4.分析生產需求，評估人力、原物料、設備產能。|||六、總經理室儲備幹部：|||1.協助高階主管執行短、中、長期經營策略規劃。|||2.具備專案管理能力，以確保效益落實。|||3.主動積極與各部門主管溝通協調。|||七、生技儲備幹部：|||1.負責生產技術及效率之提升與改善。|||2.管控生產異常處理與品質管理。|||3.負責新產品、新技術、新開發案的評估與導入。|||4.生產技術之改進方案規劃及推動。|||【其他條件】|||1. 經面試錄取後，我們將依據您的職能及特質，適性安排任用之職務，並在台灣廠接受1~6個月通識及專業訓練。|||2. 預計統一報到(日期由公司安排),產品 / 專案管理,台灣廠,480k+ TWD Annually,儲備幹部|||經營管理|||專案管理,https://meet.jobs/zh-TW/jobs/39137-%E5%8F%B0%E7%81%A3%E5%BB%A0-%E7%94%9F%E7%94%A2%E7%AE%A1%E7%90%86%E5%84%B2%E5%82%99%E5%B9%B9%E9%83%A8
1.4M),【關於我們】|||以快速迭代及成熟的市場產品經驗，迅速在中國市場站穩腳跟。|||今年，我們需要一位熟悉越南市場的夥伴，一起征戰新市場的產品開發。|||【必備條件】|||越南市場相關經驗|||【技能需求】|||1. 產品經理 3 年以上經歷|||2. 主持大型專案經驗，能獨立管理產品的需求分析、規劃、上線及後續工作流程導入|||3. 管理資源分配及問題排除、最後上線的時程及品質控管|||4. 危機處理能力|||5. 熟悉產品工具：Axure、Notion、Figma，或其他類似工具|||【人格特質】|||1. 永遠追求「更好」的工作精神，也是天瀚人的共同特質|||2. 與需求方共同釐清背後的「真需求」|||3. 使用數據輔助商業決策或開發方向|||【上班時間】|||1. 每週五天，每日八小時，早上 9:00 ~ 下午 6:00，中午休息 1 小時半|||2. 可彈性上下班(最晚10：30上班)，早點來可以早點走，時間自主管理|||【面試流程】|||1. PM Remote Interview|||2. 面試後一週內答覆,產品 / 專案管理,資深產品經理 Sr. Product Manager (保證年薪 980K,980k - 1.4m TWD Annually,Axure RP,https://meet.jobs/zh-TW/jobs/34262-%E8%B3%87%E6%B7%B1%E7%94%A2%E5%93%81%E7%B6%93%E7%90%86-sr-product-manager-%E4%BF%9D%E8%AD%89%E5%B9%B4%E8%96%AA-980k-14m
BRICKS 方塊磚智慧顯示股份有限公司,✪BRICKS 【 無程式碼商用空間螢幕應用程式開發平台】|||開發各式智慧互動螢幕應用程式不再需要寫程式！實現不同尺寸及角度的拼接只需網路連線，更可輕鬆串接軟硬體即時資料，運用所見即所得工具完成具豐富動態效果的介面，產品敏捷開發一大利器。|||快來看看 > >|||BRICKS 作為功能強大的 NoCode 平台，我們有非常多的應用功能及案例需要讓使用者能夠快速上手切入，非常需要簡單易懂的教學文件及影片作為輔助，讓各領域的創作者能快速學習使用。|||✪ 具體工作內容：|||❶ 了解 BRICKS NoCode 平台功能，並協助產品進步|||❷ 使用各類 SaaS 服務協助產品開發及團隊內部溝通。|||❸ 市場調查及研究使用者需求並開立產品需求給團隊。|||❹ 產品說明文件撰寫及協助線上客服。|||✪ 職務需求：|||● 習慣使用各種 SaaS 服務，串接各式雲端服務，提升生產效率。|||● 良好的口語及文字溝通表達能力，可在現場及線上都能清楚應對團隊問題。|||● 具良好英文閱讀、撰寫及溝通能力，可編寫英文產品版本更新資訊及協助特定國外客戶解決問題。|||● 具備新聞稿及基本影片剪輯能力，可協助支援對外媒體發佈及教學影片剪輯。|||● 負責任且能獨立完成任務，願意自行尋找問題、規劃解決方案並和團隊溝思最佳解。|||● 具備責任感，可以將自己份內的工作認真完整執行。|||● 擁有學習新事物的熱情，保有一定的彈性，能充份支援團隊各種相關工作，協助團隊完成目標。|||✪ 加分條件：|||Step 1、透過電話與您輕鬆的聊聊，簡單了解彼此。|||Step 2、相約至公司面談，更深度的確認您是否為我們所要找的人，也會讓您實際體驗了解未來所要接觸的產品。|||Step 3、電話溝通確認意向及薪資條件。|||在深入了解公司文化及產品後，可彈性部分遠端工作。|||- 員工股票選擇權，依對團隊貢獻無償配發。|||- 優於勞基法的休假制度、彈性年假。|||- 彈性上下班時間，經核定後可遠端工作。|||- 定期舉辦尾牙、員工出遊，增進員工情誼及凝聚力。|||- 免費零食咖啡飲料 Bar。|||- 外部進修訓練補助。|||- 定期享有免費健康檢查。|||- 有機會優先接觸新上市的人機互動裝置。|||- 享有關係企業員購福利（EnterSpace 密室逃脫、MyBigDay 婚禮 Party）。,產品 / 專案管理,BRICKS 產品經理,42k - 60k TWD Monthly,Project Management|||Account Management|||SaaS|||產品經理|||軟體相關專案管理師,https://meet.jobs/zh-TW/jobs/36498-bricks-%E7%94%A2%E5%93%81%E7%B6%93%E7%90%86
